Date,Open,High,Low,Close,Adj Close,Volume
2013-10-29,349.350006,349.350006,339.500000,341.950012,341.950012,631543
2013-10-30,343.200012,344.500000,337.100006,339.250000,339.250000,625849
2013-10-31,337.500000,348.700012,337.049988,340.750000,340.750000,717222
2013-11-01,344.200012,348.700012,340.600006,343.200012,343.200012,1088962
2013-11-05,343.500000,357.100006,341.700012,349.899994,349.899994,1467661
2013-11-06,351.149994,357.899994,348.950012,350.450012,350.450012,790972
2013-11-07,345.000000,349.450012,339.100006,340.799988,340.799988,635197
2013-11-08,340.200012,344.500000,336.399994,339.500000,339.500000,510253
2013-11-11,341.700012,343.799988,335.299988,339.850006,339.850006,505385
2013-11-12,339.850006,341.549988,330.000000,331.600006,331.600006,499480
2013-11-13,347.000000,354.000000,328.000000,331.500000,331.500000,2124155
2013-11-14,332.000000,335.549988,319.549988,323.350006,323.350006,1182374
2013-11-18,325.649994,331.500000,310.000000,311.950012,311.950012,3566042
2013-11-19,314.799988,324.500000,313.000000,321.100006,321.100006,2070984
2013-11-20,322.000000,338.899994,320.950012,325.600006,325.600006,4264503
2013-11-21,330.500000,337.850006,322.549988,325.000000,325.000000,2094462
2013-11-22,326.700012,328.700012,315.000000,316.399994,316.399994,1380505
2013-11-25,318.000000,323.899994,314.000000,318.899994,318.899994,1137316
2013-11-26,316.000000,317.500000,305.200012,306.600006,306.600006,1280667
2013-11-27,305.200012,305.200012,290.000000,293.149994,293.149994,1671878
2013-11-28,294.399994,298.850006,292.149994,294.350006,294.350006,895797
2013-11-29,294.500000,305.899994,293.100006,302.950012,302.950012,1841347
2013-12-02,303.000000,306.750000,299.250000,303.100006,303.100006,993982
2013-12-03,302.250000,304.399994,297.000000,299.200012,299.200012,813612
2013-12-04,296.649994,306.799988,295.549988,298.750000,298.750000,1206780
2013-12-05,302.049988,305.000000,297.549988,301.149994,301.149994,880713
2013-12-06,310.049988,313.000000,300.100006,302.750000,302.750000,1967979
2013-12-09,303.000000,305.450012,296.899994,298.299988,298.299988,1026714
2013-12-10,300.000000,305.500000,298.000000,299.549988,299.549988,1102623
2013-12-11,298.100006,299.350006,294.100006,296.649994,296.649994,646809
2013-12-12,294.049988,297.500000,292.000000,293.149994,293.149994,598003
2013-12-13,292.000000,294.000000,270.750000,273.200012,273.200012,2060321
2013-12-16,272.500000,272.549988,260.100006,261.899994,261.899994,1492770
2013-12-17,261.000000,277.000000,261.000000,268.000000,268.000000,1602957
2013-12-18,265.250000,274.000000,265.250000,270.100006,270.100006,850863
2013-12-19,269.049988,273.700012,264.200012,270.000000,270.000000,917862
2013-12-20,268.299988,277.899994,266.000000,275.700012,275.700012,1093725
2013-12-23,274.000000,277.700012,270.250000,273.899994,273.899994,682525
2013-12-24,273.500000,282.000000,273.500000,278.649994,278.649994,1085255
2013-12-26,280.799988,285.750000,279.549988,281.000000,281.000000,777850
2013-12-27,283.000000,287.000000,280.049988,282.049988,282.049988,836439
2013-12-30,283.500000,285.600006,279.399994,283.000000,283.000000,607421
2013-12-31,285.000000,293.399994,281.500000,291.899994,291.899994,1908169
2014-01-01,293.450012,295.500000,288.000000,290.450012,290.450012,929504
2014-01-02,292.000000,298.600006,281.549988,283.750000,283.750000,1457685
2014-01-03,281.549988,293.399994,280.950012,292.100006,292.100006,927188
2014-01-06,293.600006,294.500000,285.000000,289.200012,289.200012,607527
2014-01-07,291.899994,303.850006,290.350006,293.700012,293.700012,1906368
2014-01-08,294.899994,295.750000,285.600006,288.100006,288.100006,742573
2014-01-09,288.250000,291.399994,281.500000,283.549988,283.549988,615819
2014-01-10,283.000000,285.000000,274.850006,275.350006,275.350006,672118
2014-01-13,273.000000,278.700012,267.399994,268.700012,268.700012,782361
2014-01-14,269.000000,270.000000,261.100006,261.850006,261.850006,880800
