Date,Open,High,Low,Close,Adj Close,Volume
2015-01-07,831.250000,852.900024,831.250000,843.400024,814.317688,17096
2015-01-08,845.099976,855.000000,836.599976,848.299988,819.048889,76121
2015-01-09,841.000000,873.700012,841.000000,866.650024,836.766113,90937
2015-01-12,882.000000,882.150024,850.000000,853.049988,823.634888,99424
2015-01-13,868.000000,883.650024,850.000000,855.299988,825.807251,49592
2015-01-14,868.799988,868.799988,840.150024,844.950012,815.814392,203311
2015-01-15,850.000000,859.950012,840.549988,845.599976,816.441711,110028
2015-01-16,849.000000,858.500000,835.000000,836.299988,807.462524,224927
2015-01-19,843.000000,856.950012,803.000000,808.849976,780.959167,410589
2015-01-20,812.000000,816.500000,805.000000,807.200012,779.365967,62208
2015-01-21,809.000000,814.650024,798.000000,799.000000,771.448730,236165
2015-01-22,806.200012,808.000000,780.000000,782.450012,755.469482,267518
2015-01-23,785.000000,804.000000,776.000000,778.549988,751.704041,209017
2015-01-27,788.000000,807.000000,781.250000,796.150024,768.697205,73262
2015-01-28,798.950012,817.000000,792.000000,811.950012,783.952209,325690
2015-01-29,817.000000,887.599976,817.000000,870.349976,840.338501,297222
2015-01-30,874.299988,878.400024,833.200012,849.450012,820.159119,43230
2015-02-02,853.950012,853.950012,791.000000,809.500000,781.586670,56113
2015-02-03,809.500000,823.750000,732.200012,793.950012,766.572937,124682
2015-02-04,808.000000,808.000000,750.000000,797.500000,770.000427,114694
2015-02-05,799.950012,818.500000,788.400024,803.049988,775.359131,35709
2015-02-06,798.000000,823.950012,777.000000,804.250000,776.517761,78882
2015-02-09,801.000000,810.000000,794.250000,806.349976,778.545288,16895
2015-02-10,818.950012,826.750000,800.049988,815.799988,787.669556,81645
2015-02-11,813.000000,825.000000,801.099976,804.500000,776.759094,22973
2015-02-12,806.900024,815.799988,802.200012,812.349976,784.338440,57099
2015-02-13,815.000000,817.000000,808.250000,814.799988,786.703857,39698
2015-02-16,816.000000,823.500000,814.500000,819.849976,791.579773,31911
2015-02-18,817.000000,830.000000,816.299988,828.900024,800.317749,68682
2015-02-19,831.950012,835.900024,811.200012,819.400024,791.145325,123716
2015-02-20,821.450012,828.000000,810.400024,819.799988,791.531433,204210
2015-02-23,815.000000,820.000000,801.000000,811.849976,783.855713,182393
2015-02-24,815.000000,827.500000,801.950012,813.200012,785.159119,52967
2015-02-25,810.549988,818.000000,801.700012,803.150024,775.455688,159761
2015-02-26,800.000000,818.400024,785.000000,805.400024,777.628113,93511
2015-02-27,803.849976,819.000000,792.549988,816.599976,788.441772,199956
2015-02-28,null,null,null,null,null,null
2015-03-02,820.000000,820.000000,805.000000,809.299988,781.393677,585062
2015-03-03,807.099976,823.700012,806.099976,817.099976,788.924744,409536
2015-03-04,820.000000,854.000000,820.000000,840.049988,811.083191,129791
2015-03-05,843.849976,962.700012,841.500000,924.299988,892.428101,535021
2015-03-09,918.000000,929.700012,898.000000,906.400024,875.145386,293548
2015-03-10,904.849976,916.000000,855.200012,866.450012,836.573120,103127
2015-03-11,866.000000,882.700012,841.000000,852.349976,822.959167,34777
2015-03-12,850.000000,860.000000,821.700012,824.750000,796.310852,34300
2015-03-13,828.000000,875.000000,825.549988,848.500000,819.241821,458436
2015-03-16,852.000000,852.000000,827.950012,837.700012,808.814331,76642
2015-03-17,841.000000,848.000000,823.049988,829.400024,800.800415,19821
2015-03-18,831.700012,848.000000,826.049988,839.900024,810.938477,217727
2015-03-19,847.849976,847.849976,812.000000,817.250000,789.069519,158652
2015-03-20,816.250000,880.000000,816.250000,848.150024,818.904114,144771
2015-03-23,840.000000,845.000000,815.349976,824.250000,795.828064,33526
2015-03-24,831.950012,878.000000,805.000000,866.700012,836.814392,192206
2015-03-25,873.900024,885.000000,835.200012,841.849976,812.821106,93656
2015-03-26,840.700012,842.549988,811.000000,817.150024,788.972778,94743
2015-03-27,812.099976,826.099976,792.049988,817.849976,789.648804,609436
2015-03-30,825.799988,845.000000,808.049988,817.450012,789.262573,94784
2015-03-31,829.900024,843.000000,818.000000,839.900024,810.938477,59970
2015-04-01,839.650024,843.599976,825.549988,838.250000,809.345398,15141
2015-04-06,848.900024,852.299988,832.000000,842.650024,813.593628,85238
2015-04-07,836.349976,850.950012,819.000000,843.349976,814.269531,43698
2015-04-08,851.000000,855.000000,823.000000,825.150024,796.697021,33802
2015-04-09,843.900024,843.900024,803.500000,809.299988,781.393677,110980
2015-04-10,818.000000,823.000000,796.049988,799.700012,772.124634,91111
2015-04-13,814.500000,845.000000,807.000000,837.500000,808.621277,154643
2015-04-15,840.150024,874.400024,830.000000,861.000000,831.310791,121310
2015-04-16,869.650024,928.799988,869.650024,882.250000,851.828125,420933
2015-04-17,887.799988,887.799988,840.000000,844.849976,815.717834,44345
2015-04-20,833.599976,868.900024,822.099976,829.650024,801.041870,59222
2015-04-21,834.900024,848.500000,816.150024,845.049988,815.911011,27927
2015-04-22,852.849976,856.799988,834.099976,846.500000,817.310852,65633
2015-04-23,862.549988,889.000000,824.000000,832.150024,803.455688,100042
2015-04-24,844.650024,858.950012,816.400024,821.299988,792.979858,91390
2015-04-27,825.150024,837.000000,796.549988,801.450012,773.814148,47874
2015-04-28,805.000000,807.000000,780.000000,784.150024,757.110718,155309
2015-04-29,794.000000,794.000000,780.000000,780.450012,753.538391,56433
2015-04-30,780.500000,785.599976,765.000000,769.049988,742.531433,190327
2015-05-04,782.700012,795.599976,770.000000,773.500000,746.828125,69230
2015-05-05,775.000000,789.000000,770.000000,774.900024,748.179688,66463
2015-05-06,775.000000,775.000000,725.099976,741.049988,715.496826,173107
2015-05-07,748.400024,749.799988,724.950012,740.299988,714.772888,46818
2015-05-08,741.250000,748.849976,718.000000,731.299988,706.083252,118509
2015-05-11,734.950012,742.799988,721.450012,726.549988,701.497192,153058
2015-05-12,726.549988,744.599976,718.099976,730.349976,705.165894,94450
2015-05-13,732.750000,739.500000,697.049988,711.950012,687.400391,177443
2015-05-14,715.000000,723.599976,702.849976,717.000000,692.276123,171202
2015-05-15,720.000000,727.200012,707.049988,720.950012,696.090149,155943
2015-05-18,720.000000,724.900024,711.099976,714.900024,690.248596,112769
2015-05-19,716.500000,758.000000,716.500000,744.400024,718.731506,227768
2015-05-20,748.000000,773.000000,744.400024,763.450012,737.124634,142109
2015-05-21,769.000000,842.150024,760.549988,818.099976,789.890076,455425
2015-05-22,817.000000,897.000000,800.000000,835.549988,806.738647,430254
2015-05-25,838.650024,842.000000,781.400024,793.150024,765.800476,103784
2015-05-26,799.950012,826.000000,780.000000,789.799988,762.565857,211734
2015-05-27,788.750000,792.950012,768.599976,783.250000,756.241821,138045
2015-05-28,780.500000,813.950012,771.099976,778.599976,751.752258,237913
2015-05-29,782.500000,840.000000,776.000000,816.700012,788.538452,540466
2015-06-01,815.950012,828.900024,802.299988,809.950012,782.021057,57824
2015-06-02,805.150024,815.000000,781.099976,785.099976,758.028015,33691
2015-06-03,786.000000,794.950012,775.099976,786.000000,758.897034,32260
2015-06-04,786.000000,807.799988,780.799988,792.049988,764.738342,177179
2015-06-05,780.000000,812.450012,776.200012,788.750000,761.552307,81297
2015-06-08,786.000000,799.000000,775.000000,783.299988,756.290161,89130
2015-06-09,792.599976,792.599976,775.000000,784.700012,757.642029,26557
2015-06-10,777.549988,807.000000,777.549988,801.450012,773.814148,57492
2015-06-11,804.000000,823.650024,796.049988,814.349976,786.269653,98803
