Date,^NSEI,RELIANCE.NS,HDFCBANK.NS,TCS.NS,ICICIBANK.NS,INFY.NS,SBIN.NS,BAJFINANCE.NS,INDHOTEL.NS,ONGC.NS,NAUKRI.NS,INR=X,JETAIRWAYS.NS,IDEA.NS,GOLD-MMIc1.MCX,SILVER-MSDc1.MCX,IND-10Y.BOND,NIFTY.FUT
2015-03-13,8647.75,398.785461,488.833221,1079.904785,274.060883,436.018097,259.549072,398.936005,96.59346,137.490082,819.241821,62.535,452.299988,108.573128,25909.0,35553.0,7.796,8674.4
2015-03-16,8633.150391,395.032593,493.005798,1071.520264,275.098328,445.100159,260.381104,388.98111,94.219704,136.657867,808.814331,63.076,472.049988,103.385941,25797.0,35589.0,7.804,8665.6
2015-03-17,8723.299805,401.951874,496.053314,1080.469482,277.920319,439.965057,261.721558,391.778229,96.000031,137.62149,800.800415,62.789001,478.950012,105.264061,25635.0,35384.0,7.782,8740.2
2015-03-18,8685.900391,407.487305,498.631897,1070.286987,277.878845,437.805054,265.604401,393.152435,95.863075,135.431458,810.938477,62.616001,497.700012,104.48896,25653.0,35339.0,7.792,8704.7
2015-03-19,8634.650391,401.623505,493.310516,1085.718262,274.060883,437.991547,260.3349,391.933533,103.760361,136.614059,789.069519,62.693001,475.100006,104.459152,25970.0,36391.0,7.756,8635.85
2015-03-20,8570.900391,400.661865,495.045258,1091.864746,264.433075,443.293518,257.237885,390.476715,99.514999,136.373184,818.904114,62.483002,453.850006,104.220665,26195.0,37805.0,7.746,8602.05
2015-03-23,8550.900391,394.96225,491.224213,1094.458008,260.449127,438.580658,254.002121,387.805939,95.863075,137.709122,795.828064,62.403,459.75,102.193489,26208.0,37803.0,7.756,8565.0
2015-03-24,8542.950195,397.776886,486.629669,1083.647949,258.872131,434.260529,250.119324,385.382721,96.045662,139.040039,836.814392,62.223,454.149994,101.299141,26350.0,38005.0,7.75,8573.85
2015-03-25,8530.799805,396.346069,484.894958,1076.308716,263.022064,435.762817,245.3582,383.454926,100.382339,137.376328,812.821106,62.278,458.549988,103.326317,26491.0,38175.0,7.772,8535.0
2015-03-26,8342.150391,389.028076,472.095703,1050.946045,255.593765,421.476959,237.268967,384.265808,100.473633,133.804947,788.972778,62.462002,450.299988,107.648972,26805.0,38630.0,7.797,8342.15
2015-03-27,8341.400391,380.77182,475.70575,1051.656738,261.071655,432.434326,243.694168,384.761139,100.701874,135.291214,789.648804,62.828999,452.549988,102.730095,26564.0,38404.0,7.776,8434.9
2015-03-30,8492.299805,380.326233,486.13736,1072.294312,264.516052,437.510468,247.669403,388.451813,104.445107,139.838577,789.262573,62.514999,478.299988,109.109734,26239.0,37469.0,7.761,8557.5
2015-03-31,8491.0,387.480072,479.479889,1068.02832,261.860138,435.61557,246.883591,399.018616,106.727547,135.912323,810.938477,62.508999,488.649994,109.705956,26061.0,37180.0,7.738,8534.75
2015-04-01,8586.25,392.19458,484.426086,1063.302856,268.209595,426.896667,252.800339,402.087585,104.582047,135.956665,809.345398,62.306,489.700012,113.074654,26510.0,37912.0,,8633.1
2015-04-06,8659.900391,386.846771,483.816528,1065.247803,266.632507,427.731262,253.909698,411.877441,104.353806,140.748093,813.593628,62.060001,476.950012,115.39994,26941.0,38177.0,7.721,8689.8
2015-04-07,8660.299805,390.69339,484.191681,1081.013428,263.437073,424.059113,251.506012,421.623627,103.212578,141.52446,814.269531,62.060001,491.899994,117.546364,26829.0,37698.0,7.786,8711.3
2015-04-08,8714.400391,406.197357,485.504425,1104.598877,261.528137,432.120178,253.216354,435.99762,105.449387,138.862564,796.697021,62.308998,473.450012,114.595039,26682.0,36965.0,7.786,8762.65
2015-04-09,8778.299805,419.895111,495.138977,1114.280029,266.093048,434.957672,259.64151,437.498077,106.134117,137.598175,781.393677,62.181999,488.700012,111.882195,26452.0,36297.0,7.774,8811.1
2015-04-10,8780.349609,424.234314,488.833221,1109.763794,264.184082,438.678833,264.171509,439.192871,102.116997,137.420715,772.124634,62.313999,483.0,116.890511,26703.0,36719.0,7.801,8811.45
2015-04-13,8834.0,432.748566,487.028198,1110.495605,263.022064,439.631287,264.679932,432.554596,102.162643,138.352386,808.621277,62.269001,486.549988,120.557312,26616.0,36575.0,7.796,8855.45
2015-04-15,,433.288055,483.675964,1098.890869,261.445129,434.702271,268.100555,432.773132,100.06279,140.70372,831.310791,62.313999,471.100006,118.470512,26644.0,36593.0,7.782,8786.15
2015-04-16,8706.700195,435.492828,482.738281,1080.09314,259.370209,430.961578,270.319305,445.296936,97.689034,145.362076,851.828125,62.389999,456.75,120.885239,26533.0,36494.0,7.799,8726.15
2015-04-17,8606.0,434.789185,477.393585,1034.949951,257.378174,427.9375,269.718384,439.906708,97.643387,146.404663,815.717834,62.326,449.600006,117.427116,26702.0,36466.0,7.791,8638.85
2015-04-20,8448.099609,415.462097,471.228333,1015.692505,258.249695,418.688507,265.928009,442.703827,95.817436,142.766708,801.04187,62.542999,429.399994,114.237297,26719.0,36081.0,7.794,8469.9
2015-04-21,8377.75,411.146362,470.243805,1014.960754,258.000671,420.740509,267.360962,424.750916,98.373764,142.123398,815.911011,63.145,415.799988,110.630112,26803.0,36168.0,7.773,8400.45
2015-04-22,8429.700195,412.694336,474.979004,1022.509277,259.743652,419.77829,262.415009,415.670074,100.61058,138.552002,817.310852,62.877998,409.700012,110.92823,26489.0,35798.0,7.753,8461.2
2015-04-23,8398.299805,411.427826,475.166534,1027.590088,258.830658,416.695343,256.683136,415.160187,97.552086,136.622131,803.455688,62.935001,411.0,110.033882,26777.0,36119.0,7.757,8405.35
2015-04-24,8305.25,412.295654,471.861237,1042.561157,255.842728,391.795685,254.741745,402.073029,95.178329,140.570663,792.979858,63.286999,377.5,108.871239,26574.0,35956.0,7.787,8318.8
2015-04-27,8213.799805,410.606842,471.392426,1045.550903,250.904327,389.724091,246.883591,388.019562,95.863075,137.243256,773.814148,63.654999,377.549988,110.749359,26944.0,37165.0,7.778,8223.0
2015-04-28,8285.599609,405.868927,470.970428,1043.376465,271.280457,385.060272,251.922043,389.243317,99.514999,136.444717,757.110718,63.139999,383.100006,114.386345,27036.0,37528.0,7.761,8292.4
2015-04-29,8239.75,398.738556,465.625763,1040.156494,274.019379,385.109375,251.367386,387.466003,100.519279,135.890121,753.538391,63.033001,377.549988,108.245201,27096.0,37719.0,7.815,8238.25
2015-04-30,8181.5,404.532013,463.586273,1030.287476,274.849335,381.39801,249.37973,392.788239,99.697586,134.86972,742.531433,63.442001,379.299988,104.339912,26593.0,36562.0,7.86,8181.5
2015-05-04,8331.950195,417.948364,469.282684,1037.751465,273.313965,391.383301,256.220917,407.196259,101.432259,145.672623,746.828125,63.522999,386.399994,106.277649,26747.0,37877.0,,8372.25
2015-05-05,8324.799805,418.51123,463.047119,1052.932617,272.608459,385.423553,251.506012,416.665527,97.4608,151.794968,748.179688,63.592999,408.899994,106.695015,26852.0,37989.0,7.849,8361.7
2015-05-06,8097.0,412.928894,455.053467,1030.015503,259.079651,377.431305,245.3582,416.204224,94.72184,145.472977,715.496826,63.344002,391.200012,102.4916,26928.0,38021.0,7.891,8121.75
2015-05-07,8057.299805,408.472473,446.004913,1064.390259,252.813324,381.741638,241.244293,406.021027,94.904457,141.990326,714.772888,63.66,357.600006,103.08783,26951.0,37886.0,7.993,8082.15
2015-05-08,8191.5,422.210754,460.398163,1056.862915,263.105103,384.481018,242.168762,421.93927,95.908714,139.971695,706.083252,64.082001,375.25,101.358765,26903.0,37953.0,7.977,8210.55
2015-05-11,8325.25,425.176758,464.28952,1068.88623,268.5,391.491394,255.203995,422.196564,96.045662,141.52446,701.497192,63.703999,378.350006,102.014626,26853.0,37692.0,7.886,8342.15
2015-05-12,8126.950195,412.245117,455.686401,1055.043701,255.801208,382.350403,247.207184,421.65271,94.72184,137.376328,705.165894,64.019997,357.049988,100.255745,27180.0,38390.0,7.95,8131.25
2015-05-13,8235.450195,420.027832,464.266083,1051.907349,263.644562,384.235474,253.586151,420.254211,95.497887,138.019653,687.400391,64.210999,358.350006,100.315376,27539.0,39545.0,7.957,8250.75
2015-05-14,8224.200195,416.753418,464.641174,1045.153687,261.403625,379.934967,259.733978,425.848358,94.950096,140.260086,692.276123,64.043999,360.450012,102.789719,27444.0,39767.0,7.939,8237.8
2015-05-15,8262.349609,414.736572,464.19574,1050.130249,259.245667,385.227203,265.743103,435.482819,96.182625,141.480087,696.090149,63.408001,356.200012,103.564812,27473.0,39971.0,7.946,8261.2
2015-05-18,8373.650391,423.088715,473.455261,1053.998291,262.482666,391.373566,267.869415,433.215027,95.132683,142.744537,690.248596,63.432999,367.200012,105.442932,27629.0,40493.0,7.898,8372.8
2015-05-19,8365.650391,424.986938,472.376984,1050.778442,261.735657,397.127167,266.667603,435.254608,95.680473,140.903397,718.731506,63.729,375.25,106.724831,27309.0,39284.0,7.858,8366.3
2015-05-20,8423.25,431.298492,480.112793,1069.324707,264.557587,402.02655,270.504211,436.925079,94.265366,139.550262,737.124634,63.785,381.600006,104.876511,27299.0,39306.0,7.855,8424.3
2015-05-21,8421.0,425.556396,480.41745,1068.677002,260.241608,402.25235,268.331635,444.524811,94.995735,141.213974,789.890076,63.625,378.100006,102.4916,27130.0,39182.0,7.876,8419.1
2015-05-22,8458.950195,428.92572,480.230011,1094.771362,260.283173,401.85965,261.120697,437.726318,95.087036,143.321274,806.738647,63.625999,371.549988,99.868195,27105.0,38952.0,7.858,8452.05
2015-05-25,8370.25,424.488647,479.878418,1087.704224,259.079651,396.037323,256.683136,437.371826,91.891602,146.204987,765.800476,63.483002,366.600006,99.838387,27180.0,39147.0,7.864,8368.45
2015-05-26,8339.349609,419.790527,481.683441,1090.987061,257.046204,394.171783,256.220917,435.424561,91.29818,143.077255,762.565857,63.570999,368.600006,99.063293,26917.0,38529.0,7.891,8337.9
2015-05-27,8334.599609,420.122803,486.723389,1093.663574,259.909668,386.552643,259.549072,428.461029,93.124123,147.291931,756.241821,63.976002,372.25,101.38858,26900.0,38369.0,7.868,8331.75
2015-05-28,8319.0,415.614471,482.621094,1091.259033,261.030121,395.998077,259.87674,429.684692,91.982895,145.472977,751.752258,63.874001,384.700012,100.88179,26899.0,38310.0,7.854,8319.0
2015-05-29,8433.650391,416.183929,492.537018,1091.593628,263.312592,397.284302,260.391571,409.517395,93.169785,146.338074,788.538452,63.825001,384.5,103.266693,26866.0,38358.0,7.815,8458.65
2015-06-01,8433.400391,428.166412,485.809082,1094.708862,262.64859,402.124786,260.438385,425.382202,92.987183,143.787064,782.021057,63.736,361.899994,102.87915,26690.0,38252.0,7.822,8431.65
2015-06-02,8236.450195,426.458008,472.963013,1087.244385,252.73027,394.43689,249.251343,416.13623,91.25251,142.101242,758.028015,63.610001,335.549988,102.819534,26856.0,38461.0,7.933,8225.35
2015-06-03,8135.100098,425.366608,471.439301,1091.844238,245.467972,396.842377,240.96637,420.035645,88.467926,136.577774,758.897034,63.661999,319.799988,104.459152,26806.0,37960.0,7.951,8136.35
2015-06-04,8130.649902,433.125519,475.846405,1089.648926,244.919113,398.246521,241.15361,422.696777,90.293892,133.694046,764.738342,64.058998,314.149994,103.743683,26564.0,37177.0,8.01,8141.6
2015-06-05,8114.700195,430.776459,474.346069,1087.200928,239.853622,395.02597,241.34082,432.25351,91.389458,136.733047,761.552307,64.000999,305.25,106.605576,26439.0,37022.0,7.983,8114.25
2015-06-08,8044.149902,420.193939,470.454803,1087.875977,239.051559,392.748077,238.672806,434.39502,90.385185,135.934479,756.290161,63.762001,290.399994,105.472748,26693.0,36871.0,7.801,8044.2
2015-06-09,8022.399902,419.363434,469.704651,1081.207275,242.386398,391.187042,241.15361,445.044373,89.746101,133.738419,757.642029,63.976002,275.100006,105.741043,26754.0,36873.0,7.789,8030.6
2015-06-10,8124.450195,429.851105,476.151093,1097.710449,246.945389,397.942047,243.962067,442.213379,89.837402,135.468643,773.814148,64.038002,275.950012,104.638023,26850.0,36743.0,7.825,8120.05
2015-06-11,7965.350098,416.255157,468.931061,1085.280518,243.568375,392.276855,237.783478,453.100677,87.554932,133.538773,786.269653,63.799,273.149994,99.868195,26772.0,36825.0,7.879,7959.2
2015-06-12,7982.899902,422.281952,473.127136,1057.634766,249.858063,387.838867,237.736633,454.183563,86.824554,133.272598,792.690369,63.999001,264.450012,101.627075,26773.0,36604.0,7.886,7978.7
2015-06-15,8013.899902,427.929169,471.275238,1057.212524,252.601868,394.885834,234.272858,457.956757,86.322418,134.847565,787.09021,64.092003,253.100006,104.667839,26915.0,37103.0,7.863,8009.2
2015-06-16,8047.299805,428.973145,472.775543,1060.251709,255.008057,398.434143,238.345154,456.485413,84.861633,135.069351,782.117859,64.052002,290.299988,100.434616,26831.0,36859.0,7.882,8047.0
2015-06-17,8091.549805,441.904785,471.040802,1061.01123,254.417053,396.978973,238.813217,463.871429,89.883041,135.757019,788.538452,64.181999,287.700012,101.627075,26763.0,36884.0,7.846,8079.05
2015-06-18,8174.600098,464.564728,478.026428,1067.869873,256.105591,399.470795,241.621704,476.176666,89.654793,138.796021,818.421387,64.002998,289.0,103.803307,27031.0,36912.0,7.763,8157.55
2015-06-19,8224.950195,472.964325,483.136841,1076.100098,257.118652,396.839355,243.540802,500.957245,87.281036,141.591034,811.517822,63.645,273.299988,104.638023,26959.0,36695.0,7.708,8237.6
2015-06-22,8353.099609,470.615265,490.942932,1093.80603,265.983398,408.202118,249.017319,523.125244,86.733253,141.258316,834.207275,63.492001,278.850006,104.459152,26589.0,36745.0,7.736,8353.15
2015-06-23,8381.549805,472.181335,493.263672,1086.673218,264.674805,398.852753,250.655563,516.598633,86.824554,141.480087,816.683228,63.507,285.649994,104.280289,26478.0,35950.0,7.748,8377.4
2015-06-24,8360.849609,470.235657,490.309967,1084.858643,268.262817,396.739685,245.600342,510.246887,86.322418,141.036484,838.311096,63.599998,289.649994,103.982178,26418.0,36196.0,7.804,8350.3
2015-06-25,8398.0,476.713318,499.311646,1076.290161,265.772308,394.885834,247.893921,522.989258,86.91584,138.840408,854.483521,63.562,281.399994,103.445572,26365.0,36115.0,7.823,8398.0
2015-06-26,8381.099609,474.886261,498.30365,1094.355225,263.155151,400.786499,248.268402,527.927856,84.450813,138.95134,847.145325,63.511002,282.799988,102.730095,26399.0,35981.0,7.821,8381.65
2015-06-29,8318.400391,470.211945,495.39682,1094.397217,262.733032,394.766205,243.072723,529.831482,84.268211,137.110138,817.793701,63.444,273.850006,101.448204,26508.0,35873.0,7.886,8319.15
2015-06-30,8368.5,474.601471,500.319702,1076.691284,260.031372,392.453766,245.974808,528.670898,83.400879,137.354187,824.600647,63.723999,281.75,105.025566,26301.0,35540.0,7.861,8377.8
2015-07-01,8453.049805,477.235352,502.757629,1094.481323,263.577179,397.656708,250.655563,533.992981,86.824554,139.261856,840.097046,63.59,278.649994,106.665199,26182.0,36055.0,7.817,8455.2
2015-07-02,8444.900391,479.703003,499.8526,1088.002808,264.252686,393.908997,250.749222,529.370178,85.500732,137.531662,844.63501,63.574001,280.5,108.901054,26024.0,35897.0,7.811,8438.3
2015-07-03,8484.900391,477.970856,507.43399,1099.039795,265.561279,394.826019,252.200241,540.102051,83.857368,137.176697,817.165894,63.369999,277.75,108.036522,26393.0,36175.0,7.799,8488.0
2015-07-06,8522.150391,481.93338,511.803345,1111.449219,266.06781,392.035156,253.510834,540.407898,84.907288,136.755249,823.731689,63.403999,308.5,107.827843,26335.0,36202.0,7.753,8537.75
2015-07-07,8510.799805,476.096405,513.385803,1104.252686,263.914917,390.918823,255.476761,539.800903,84.085617,135.291214,856.317688,63.365002,333.799988,107.917282,26032.0,34680.0,7.78,8516.6
2015-07-08,8363.049805,472.940582,504.88327,1095.325928,259.651459,381.748901,250.281128,507.547058,85.226837,134.403915,831.504028,63.518002,333.799988,107.321053,26222.0,35021.0,7.781,8378.0
2015-07-09,8328.549805,468.574738,507.3396,1064.683105,261.29776,373.974335,250.655563,489.366302,84.633385,132.518387,818.228027,63.562,330.549988,107.231613,26071.0,35344.0,7.792,8346.1
2015-07-10,8360.549805,475.408325,515.227905,1044.360474,264.379303,373.774933,253.276794,489.692749,86.185463,130.38887,813.593628,63.363998,331.649994,104.280289,26071.0,35634.0,7.802,8385.55
2015-07-13,8459.650391,477.875946,517.778687,1059.217285,267.123169,378.818481,256.225769,496.578125,86.824554,128.924789,846.324829,63.352001,339.450012,104.310097,26033.0,35539.0,7.867,8481.95
2015-07-14,8454.099609,473.510071,515.747437,1054.975342,264.632599,387.230865,251.076889,495.301483,87.691895,128.525513,832.85553,63.514,354.149994,104.727455,25934.0,35191.0,7.823,8465.9
2015-07-15,8523.799805,479.845428,518.038574,1074.495972,265.64563,392.31427,250.936417,502.659515,89.061356,129.19101,840.531433,63.324001,349.5,105.323685,25852.0,34715.0,7.839,8542.05
2015-07-16,8608.049805,485.801056,526.541016,1072.153931,267.714142,394.327637,254.821533,511.542633,88.330978,129.368439,847.145325,63.523998,348.799988,106.844063,25774.0,34523.0,7.845,8626.65
2015-07-17,8609.849609,484.85199,524.580688,1082.368042,268.009613,399.430878,253.791718,504.715851,88.376625,129.900848,857.451477,63.481998,343.350006,108.155769,25505.0,34219.0,7.83,8625.05
2015-07-20,8603.450195,486.299316,526.80072,1090.93335,266.616638,399.191681,250.374741,503.999512,88.239677,129.479355,845.064758,63.484001,345.600006,109.765587,25042.0,34165.0,7.84,8628.25
2015-07-21,8529.450195,478.255615,518.676208,1083.425659,262.944092,443.60611,247.425842,497.689117,87.96579,124.77668,839.887451,63.625,320.950012,108.602936,24908.0,34046.0,7.836,8545.0
2015-07-22,8633.5,498.471558,526.399353,1069.319092,267.460846,439.818573,251.40448,500.081757,90.430824,126.373802,860.209717,63.583,324.25,106.724831,24688.0,33975.0,7.828,8648.4
2015-07-23,8589.799805,496.051392,523.328979,1052.63269,264.168213,437.765289,252.808731,500.949097,90.522118,125.930168,871.96759,63.664001,327.649994,106.128593,24742.0,33921.0,7.803,8603.7
2015-07-24,8521.549805,486.441711,523.305359,1059.63269,253.783844,433.618805,246.442886,503.863068,90.430824,125.486511,868.19342,63.848,323.700012,106.57576,24729.0,33708.0,7.83,8534.35
2015-07-27,8361.0,477.092926,517.637024,1056.207031,245.763412,424.727905,241.949356,509.525391,89.107018,120.451096,852.274292,64.099998,319.549988,102.521408,24910.0,33946.0,7.828,8372.8
2015-07-28,8337.0,479.418274,523.612488,1058.321655,240.613464,423.751129,242.651474,520.357727,86.870201,119.71907,800.984924,64.217003,329.049988,100.762543,24768.0,33784.0,7.805,8350.95
2015-07-29,8375.049805,472.655914,523.541504,1060.30957,244.201523,432.74173,237.408997,530.122864,85.820274,119.67469,789.130432,63.839001,390.700012,101.328957,24729.0,33985.0,7.809,8377.65
2015-07-30,8421.799805,474.625305,524.580688,1049.269653,245.678955,426.601837,240.404663,530.22522,86.185463,120.184921,789.420593,63.882999,382.25,101.686691,24739.0,34036.0,7.821,8421.8
2015-07-31,8532.849609,475.432068,525.100281,1062.001587,255.303543,429.41272,252.808731,537.115417,86.413719,120.983467,805.823486,64.117996,400.149994,103.356133,24789.0,34039.0,7.806,8569.65
2015-08-03,8543.049805,475.716766,517.4245,1061.515015,264.168213,430.170105,263.106445,553.785522,85.044243,121.404945,817.339355,63.98,408.75,101.835747,24696.0,33520.0,7.813,8561.7
2015-08-04,8516.900391,468.859467,513.196716,1061.218872,265.13913,421.518463,270.174408,548.381409,86.185463,118.166298,812.549255,64.124001,415.5,97.841019,24638.0,33497.0,7.84,8547.55
2015-08-05,8567.950195,468.740814,515.912781,1077.398071,262.859619,433.120544,267.178711,542.06134,85.911575,119.785614,837.371521,63.819,410.350006,98.854614,24545.0,33489.0,7.836,8592.65
2015-08-06,8588.650391,464.564728,517.684265,1088.459351,262.606354,433.35968,270.595673,532.159668,84.31385,120.207085,839.693848,63.695999,412.399994,100.404808,24692.0,33721.0,7.806,8615.0
2015-08-07,8564.599609,467.127289,516.125488,1079.470581,261.846558,436.80835,263.340454,534.323364,85.592033,125.486511,824.258667,63.733002,402.299988,99.540276,24796.0,34049.0,7.809,8594.1
2015-08-10,8525.599609,459.795502,517.07019,1087.951538,261.382172,432.980927,264.697906,530.039978,83.766075,122.026054,813.081482,63.733002,391.100006,97.721771,25026.0,35037.0,7.788,8544.3
2015-08-11,8462.349609,458.41922,517.093689,1101.528931,255.176834,442.210693,251.638519,531.365356,83.994301,119.807831,808.242798,63.838001,374.100006,95.933098,25323.0,35334.0,7.796,8490.8
2015-08-12,8349.450195,447.457062,505.639069,1130.080322,246.227768,456.264557,239.983429,517.682556,84.633385,119.497231,808.242798,64.325996,356.299988,96.380264,25898.0,36103.0,7.796,8365.45
2015-08-13,8355.849609,442.92511,508.992828,1114.810913,246.438828,461.68692,242.745056,521.980347,84.724693,119.67469,804.759094,64.799004,371.200012,93.727051,25763.0,36021.0,7.744,8381.0
2015-08-14,8518.549805,458.870087,520.447571,1143.404297,255.472366,458.198242,251.357742,527.413452,84.31385,119.963089,812.887817,65.268997,400.649994,96.141769,25636.0,35445.0,7.745,8542.7
2015-08-17,8477.299805,451.1586,515.582214,1135.600342,255.725647,455.367615,261.889435,526.26355,83.903015,117.123718,813.178223,65.122002,379.75,96.976494,25924.0,35830.0,7.744,8488.05
2015-08-18,8466.549805,448.02655,513.149536,1159.350952,254.205978,464.218475,266.617004,526.029724,83.537819,115.704041,820.000671,65.443001,375.049988,95.366676,25890.0,34801.0,,8481.7
2015-08-19,8495.150391,453.009338,511.023956,1156.263184,257.076447,468.68396,260.25119,525.391357,84.816002,115.615318,803.549255,65.445999,379.799988,95.724419,26084.0,35531.0,7.741,8505.4
2015-08-20,8372.75,434.833923,507.646545,1136.488403,251.79982,452.337524,253.276794,517.282898,85.637672,113.485802,792.856262,65.054001,389.549988,93.637611,26723.0,36320.0,7.747,8380.05
2015-08-21,8299.950195,430.871429,501.316925,1131.962646,250.322372,458.457458,250.421555,520.844971,83.446533,113.552338,783.66272,65.460999,373.100006,90.924782,27090.0,36204.0,7.784,8306.35
2015-08-24,7809.0,393.666382,481.35968,1090.722168,227.907364,435.393005,229.732498,474.694122,79.748955,101.019188,747.469788,66.026001,301.25,87.645523,27290.0,35414.0,7.893,7806.35
2015-08-25,7880.700195,402.493073,481.076263,1085.857422,239.347031,432.841431,237.174957,479.055389,79.612,102.327957,724.873413,66.806999,324.25,90.030441,26595.0,34656.0,7.814,7896.2
2015-08-26,7791.850098,404.984467,478.738037,1089.918335,234.745834,424.448883,230.013351,484.093903,80.433678,99.754814,704.93811,66.282997,325.149994,90.35836,26341.0,33435.0,7.791,7800.7
2015-08-27,7948.950195,412.45871,482.800385,1089.030151,238.460571,431.7052,233.523941,497.026459,80.524986,102.172668,726.953979,66.056,339.350006,90.537231,26197.0,34060.0,7.766,7948.95
2015-08-28,8001.950195,414.000977,485.563629,1087.422607,239.515884,442.96817,233.055862,492.40213,80.15979,108.095444,744.663452,66.055,337.600006,91.789314,26490.0,34377.0,7.777,8022.7
2015-08-31,7971.299805,406.170868,485.327484,1084.546631,234.619217,436.329987,231.558014,489.351654,79.429405,106.165558,725.889771,66.142998,338.049988,92.922142,26540.0,34585.0,7.784,8000.05
2015-09-01,7785.850098,398.554291,472.408417,1073.273926,228.751602,434.177032,223.834747,480.95578,79.246811,103.858559,725.357239,66.349998,324.700012,89.076469,26623.0,35337.0,7.751,7798.8
2015-09-02,7717.0,403.15741,470.070251,1096.284302,223.601654,438.343384,215.830627,489.424774,79.612,99.91008,732.276428,66.422997,317.399994,92.117241,26417.0,35384.0,7.75,7742.15
2015-09-03,7823.0,405.198029,477.226471,1102.121704,225.290176,438.303558,217.422073,506.991364,79.201157,101.662498,721.921753,66.225998,325.850006,89.076469,26196.0,35422.0,7.746,7842.55
2015-09-04,7655.049805,396.679779,470.495392,1077.525024,217.607407,428.176697,210.775345,494.65332,77.101295,100.065369,716.889587,66.160004,312.200012,88.897606,26256.0,35403.0,7.753,7664.35
2015-09-07,7558.799805,395.398468,465.015961,1074.267944,210.304581,422.116516,206.983948,491.091278,76.416557,100.509995,707.599487,66.678001,301.350006,86.39344,26506.0,35220.0,7.801,7574.5
2015-09-08,7688.25,402.706604,474.274231,1074.500732,220.182404,422.136536,213.771088,488.416138,77.375191,102.221825,733.147461,66.803001,312.75,86.959862,26436.0,35672.0,7.771,7719.4
2015-09-09,7818.600098,414.783997,480.060638,1078.497681,223.348358,434.057373,216.860352,492.153534,79.703285,102.444145,783.710999,66.405998,316.5,88.897606,26069.0,35309.0,7.766,7826.7
2015-09-10,7788.100098,411.438446,477.55719,1076.657837,225.754501,430.768219,212.928528,492.616455,79.612,100.887917,757.534058,66.597,311.450012,88.778358,26179.0,35403.0,7.772,7808.25
2015-09-11,7789.299805,408.567322,477.320953,1079.449951,225.881119,434.874756,215.409332,490.876923,81.483612,101.532661,741.276367,66.319,328.25,88.778358,25981.0,34990.0,7.771,7789.35
2015-09-14,7872.25,409.943542,481.666718,1079.301636,229.9758,438.463104,220.230545,501.792114,82.16835,102.110664,728.986206,66.234001,330.450012,87.88401,26078.0,34731.0,7.755,7875.2
2015-09-15,7829.100098,411.438446,478.572784,1073.210449,226.683182,438.243683,218.030579,510.18808,80.433678,101.932808,725.841187,66.315002,335.5,86.125145,25982.0,34638.0,7.756,7828.55
2015-09-16,7899.149902,414.072144,483.390808,1078.751343,230.355682,439.22049,221.681595,506.786804,81.392311,102.48864,728.163757,66.43,331.399994,87.168541,26285.0,35797.0,7.753,7896.3
2015-09-18,7981.899902,424.91571,495.861115,1079.132446,234.576981,440.336792,226.549591,483.933105,80.661926,106.356941,767.743652,66.122002,337.399994,88.156372,26476.0,36096.0,7.697,7982.55
2015-09-21,7977.100098,416.705933,497.372772,1079.047974,235.801163,440.416595,229.592072,481.038605,79.885895,106.245789,752.550354,65.861,341.100006,87.318214,26345.0,36190.0,7.703,7980.05
2015-09-22,7812.0,402.37442,486.839081,1068.790161,228.41394,441.532959,222.758163,469.879761,83.492172,104.267174,766.388733,65.738998,326.700012,85.971169,26242.0,35292.0,7.715,7797.1
2015-09-23,7845.950195,403.537079,495.601318,1071.264893,230.777817,445.041443,224.53685,472.169983,83.035675,105.178658,766.29187,65.875,331.350006,84.803734,26476.0,35467.0,7.715,7855.45
2015-09-24,7868.5,397.367889,496.640533,1091.461792,226.514328,454.729767,223.787918,474.430969,82.213997,101.154724,772.485474,66.162003,331.350006,83.36689,26965.0,36241.0,7.715,7868.5
2015-09-28,7795.700195,395.896729,494.278778,1097.088013,226.345459,440.775421,224.162399,470.011292,81.346664,100.087585,771.759521,66.163002,320.049988,85.492218,26508.0,35024.0,7.725,7825.5
2015-09-29,7843.299805,398.981384,502.970276,1094.782837,227.105331,447.274139,226.455963,498.098389,79.703285,100.665611,774.227356,66.260002,329.649994,83.636299,26253.0,34969.0,7.611,7875.85
2015-09-30,7948.899902,409.207977,504.859711,1094.69812,228.245056,463.261749,222.009232,500.076843,78.56208,101.977287,772.679016,65.919998,324.350006,89.50341,25803.0,34567.0,7.539,7980.35
2015-10-01,7950.899902,410.346893,504.316437,1118.617798,225.501221,467.687134,220.136917,497.767059,78.425117,103.311195,771.711304,65.527,321.350006,89.80275,25782.0,34564.0,7.561,7976.95
2015-10-05,8119.299805,421.404053,518.817932,1146.978638,237.194183,471.155792,224.677261,507.512878,80.570625,106.934959,771.566101,65.357002,329.700012,92.077759,26094.0,36750.0,7.513,8132.8
2015-10-06,8152.899902,426.173279,512.960571,1142.05127,238.713852,460.33136,224.770889,503.404999,80.75322,109.980713,769.29187,65.123001,334.450012,94.981377,26512.0,37355.0,7.527,8160.55
2015-10-07,8177.399902,433.647552,513.810852,1122.57251,238.924927,451.799225,228.000626,498.990173,83.30957,114.604942,771.807983,65.183998,332.149994,95.190918,26449.0,37508.0,7.54,8194.65
